705,614.51,2.5727,581.14,0.00055783,-0.055727
706,614.64,2.5733,581.29,0.00055335,-0.0553
707,614.77,2.5738,581.44,0.00054888,-0.054875
708,614.89,2.5744,581.59,0.00054441,-0.054452
709,615.01,2.5749,581.73,0.00053996,-0.05403
710,615.12,2.5754,581.88,0.00053552,-0.05361
711,615.24,2.576,582.02,0.00053109,-0.053191
712,615.35,2.5765,582.16,0.00052667,-0.052774
713,615.46,2.577,582.3,0.00052226,-0.052359
714,615.56,2.5775,582.44,0.00051786,-0.051944
715,615.67,2.578,582.58,0.00051347,-0.051532
716,615.77,2.5785,582.71,0.00050909,-0.051121
717,615.87,2.579,582.85,0.00050472,-0.050712
718,615.97,2.5795,582.98,0.00050036,-0.050304
719,616.06,2.58,583.11,0.00049601,-0.049899
720,616.15,2.5805,583.24,0.00049167,-0.049494
721,616.24,2.581,583.37,0.00048734,-0.049092
722,616.33,2.5815,583.49,0.00048302,-0.048691
723,616.42,2.5819,583.62,0.0004787,-0.048292
724,616.5,2.5824,583.74,0.0004744,-0.047894
725,616.58,2.5829,583.86,0.00047011,-0.047498
726,616.66,2.5833,583.98,0.00046582,-0.047104
727,616.74,2.5838,584.1,0.00046155,-0.046712
728,616.81,2.5842,584.22,0.00045728,-0.046321
729,616.88,2.5847,584.33,0.00045303,-0.045932
730,616.95,2.5851,584.45,0.00044878,-0.045545
731,617.02,2.5856,584.56,0.00044455,-0.045159
732,617.09,2.586,584.67,0.00044032,-0.044775
733,617.15,2.5864,584.78,0.0004361,-0.044393
734,617.22,2.5869,584.89,0.00043189,-0.044013
735,617.28,2.5873,585,0.00042769,-0.043635
736,617.34,2.5877,585.1,0.0004235,-0.043258
737,617.39,2.5881,585.2,0.00041931,-0.042883
738,617.45,2.5885,585.31,0.00041514,-0.04251
739,617.5,2.5889,585.41,0.00041098,-0.042139
740,617.55,2.5894,585.51,0.00040682,-0.041769
741,617.6,2.5898,585.6,0.00040267,-0.041401
742,617.65,2.5901,585.7,0.00039853,-0.041035
743,617.69,2.5905,585.79,0.0003944,-0.040671
744,617.74,2.5909,585.89,0.00039028,-0.040309
745,617.78,2.5913,585.98,0.00038617,-0.039948
746,617.82,2.5917,586.07,0.00038206,-0.039589
747,617.85,2.5921,586.16,0.00037797,-0.039232
748,617.89,2.5924,586.25,0.00037388,-0.038877
749,617.93,2.5928,586.33,0.0003698,-0.038524
750,617.96,2.5932,586.42,0.00036573,-0.038172
751,617.99,2.5935,586.5,0.00036167,-0.037822
752,618.02,2.5939,586.58,0.00035761,-0.037474
753,618.05,2.5942,586.66,0.00035356,-0.037128
754,618.07,2.5946,586.74,0.00034953,-0.036784
755,618.1,2.5949,586.82,0.00034549,-0.036441
756,618.12,2.5952,586.89,0.00034147,-0.036101
757,618.14,2.5956,586.97,0.00033746,-0.035762
758,618.16,2.5959,587.04,0.00033345,-0.035424
759,618.18,2.5962,587.11,0.00032945,-0.035089
760,618.2,2.5965,587.18,0.00032546,-0.034756
761,618.21,2.5969,587.25,0.00032148,-0.034424
762,618.23,2.5972,587.32,0.0003175,-0.034094
763,618.24,2.5975,587.39,0.00031353,-0.033766
764,618.25,2.5978,587.45,0.00030957,-0.033439
765,618.26,2.5981,587.51,0.00030562,-0.033115
766,618.27,2.5984,587.58,0.00030167,-0.032792
767,618.27,2.5987,587.64,0.00029774,-0.032471
768,618.28,2.599,587.7,0.00029381,-0.032151
769,618.28,2.5993,587.75,0.00028988,-0.031834
770,618.28,2.5995,587.81,0.00028597,-0.031518
771,618.29,2.5998,587.87,0.00028206,-0.031204
772,618.29,2.6001,587.92,0.00027816,-0.030892
773,618.28,2.6004,587.97,0.00027426,-0.030581
774,618.28,2.6006,588.02,0.00027038,-0.030273
775,618.28,2.6009,588.07,0.0002665,-0.029966
776,618.27,2.6012,588.12,0.00026262,-0.02966
777,618.26,2.6014,588.17,0.00025876,-0.029357
778,618.25,2.6017,588.21,0.0002549,-0.029055
779,618.24,2.6019,588.26,0.00025105,-0.028755
780,618.23,2.6022,588.3,0.0002472,-0.028456
781,618.22,2.6024,588.34,0.00024336,-0.02816
782,618.21,2.6026,588.38,0.00023953,-0.027864
783,618.19,2.6029,588.42,0.00023571,-0.027571
784,618.18,2.6031,588.46,0.00023189,-0.027279
785,618.16,2.6033,588.49,0.00022808,-0.026989
786,618.14,2.6035,588.53,0.00022427,-0.026701
787,618.12,2.6037,588.56,0.00022047,-0.026414
788,618.1,2.604,588.59,0.00021668,-0.026129
789,618.08,2.6042,588.62,0.0002129,-0.025846
790,618.06,2.6044,588.65,0.00020912,-0.025564
791,618.03,2.6046,588.68,0.00020535,-0.025284
792,618.01,2.6048,588.71,0.00020158,-0.025006
793,617.98,2.605,588.73,0.00019782,-0.024729
794,617.95,2.6052,588.76,0.00019407,-0.024454
795,617.93,2.6053,588.78,0.00019032,-0.02418
