Tempo/s,VazaoEntrada,Level/m,Vazao,DeltaHt,DeltaQx
1174,1044.8,3.354,1110.5,0.00061297,0.0027545
1175,1044.8,3.3546,1110.8,0.00061539,0.0027137
1176,1044.8,3.3552,1111.2,0.0006178,0.0026721
1177,1044.8,3.3558,1111.6,0.00062021,0.0026295
1178,1044.8,3.3565,1112,0.00062262,0.0025861
1179,1044.8,3.3571,1112.3,0.00062502,0.0025417
1180,1044.8,3.3577,1112.7,0.00062741,0.0024963
1181,1044.9,3.3584,1113.1,0.0006298,0.00245
1182,1044.9,3.359,1113.4,0.00063219,0.0024028
1183,1044.9,3.3596,1113.8,0.00063457,0.0023545
1184,1044.9,3.3603,1114.2,0.00063695,0.0023053
1185,1044.9,3.3609,1114.6,0.00063932,0.0022551
1186,1045,3.3616,1115,0.00064168,0.0022038
1187,1045,3.3622,1115.3,0.00064404,0.0021516
1188,1045,3.3629,1115.7,0.0006464,0.0020983
1189,1045,3.3635,1116.1,0.00064875,0.0020439
1190,1045.1,3.3642,1116.5,0.00065109,0.0019885
1191,1045.1,3.3648,1116.9,0.00065343,0.001932
1192,1045.1,3.3655,1117.3,0.00065577,0.0018745
1193,1045.1,3.3661,1117.7,0.00065809,0.0018158
1194,1045.2,3.3668,1118.1,0.00066042,0.0017561
1195,1045.2,3.3675,1118.5,0.00066273,0.0016952
1196,1045.2,3.3681,1118.8,0.00066504,0.0016332
1197,1045.3,3.3688,1119.2,0.00066735,0.0015701
1198,1045.3,3.3695,1119.6,0.00066964,0.0015058
1199,1045.3,3.3701,1120,0.00067194,0.0014403
1200,1045.4,3.3708,1120.4,0.00067422,0.0013737
1201,1045.4,3.3715,1120.8,0.0006765,0.0013059
1202,1045.5,3.3722,1121.2,0.00067877,0.0012369
1203,1045.5,3.3729,1121.6,0.00068104,0.0011667
1204,1045.5,3.3735,1122,0.0006833,0.0010953
1205,1045.6,3.3742,1122.4,0.00068555,0.0010226
1206,1045.6,3.3749,1122.9,0.0006878,0.00094869
1207,1045.7,3.3756,1123.3,0.00069004,0.00087353
1208,1045.7,3.3763,1123.7,0.00069227,0.00079711
1209,1045.8,3.377,1124.1,0.00069449,0.0007194
1210,1045.8,3.3777,1124.5,0.00069671,0.00064041
1211,1045.9,3.3784,1124.9,0.00069892,0.00056012
1212,1045.9,3.3791,1125.3,0.00070113,0.00047852
1213,1046,3.3798,1125.7,0.00070332,0.00039559
1214,1046,3.3805,1126.2,0.00070551,0.00031134
1215,1046.1,3.3812,1126.6,0.00070769,0.00022573
